
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#NPT RUN
#----------------------------------------------------

fix		fxnpt all npt temp 300 300 100 iso 1.0 1.0 1000.0

run		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.1
  ghost atom cutoff = 4.1
  binsize = 2.05 -> bins = 50 50 5
Memory usage per processor = 5.34324 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
 7812000     161.5338   -25672.493    1894.7088   -23777.784 3.1974423e-14 1.1901591e-13 
 7813000    162.51794   -25684.723    1906.2522    -23778.47 7.1054274e-15 2.1316282e-14 
 7814000    161.34167   -25671.806    1892.4551   -23779.351 3.375078e-13 2.6645353e-13 
 7815000    162.05625   -25681.089    1900.8368   -23780.253 1.9184654e-13 2.3803182e-13 
 7816000    160.48429   -25663.662    1882.3985   -23781.264 -3.6948222e-13 -7.1054274e-15 
 7817000    163.08058   -25695.464    1912.8516   -23782.612 4.156675e-13 -2.1316282e-13 
 7818000    162.36912   -25688.175    1904.5066   -23783.669 -1.6076029e-13 2.8421709e-14 
 7819000    159.94937     -25660.4    1876.1241   -23784.276 1.8651747e-14 1.7763568e-14 
 7820000    163.79819   -25706.417    1921.2689   -23785.148 2.8421709e-14 -1.6697754e-13 
 7821000    160.65633   -25670.626    1884.4164    -23786.21 -1.7053026e-13 1.8474111e-13 
 7822000    160.98061   -25675.325      1888.22   -23787.105 -2.1316282e-14 -1.4921397e-13 
 7823000    163.39864    -25704.64    1916.5823   -23788.058 -1.9184654e-13 2.344791e-13 
 7824000    162.66528   -25696.912    1907.9804   -23788.932 6.750156e-14 5.3290705e-14 
 7825000    160.68056   -25674.484    1884.7006   -23789.783 5.0448534e-13 -1.438849e-13 
 7826000    164.13982   -25716.131    1925.2759   -23790.855 -7.8159701e-14 1.3145041e-13 
 7827000    160.31224   -25671.654    1880.3804   -23791.274 2.0428104e-13 3.5527137e-13 
 7828000    162.41541   -25697.256    1905.0496   -23792.206 -2.2026825e-13 3.0553338e-13 
 7829000    160.60774   -25677.097    1883.8465   -23793.251 1.4210855e-14 4.7961635e-14 
 7830000    160.12459   -25672.233    1878.1794   -23794.053 -2.0605739e-13 6.0396133e-14 
 7831000    160.42712   -25676.508    1881.7279    -23794.78 -8.3488771e-14 1.9184654e-13 
 7832000    161.81655   -25693.716    1898.0252   -23795.691 4.2632564e-14 -4.9737992e-14 
 7833000    161.78503   -25694.044    1897.6555   -23796.389 3.4816594e-13 -7.1054274e-14 
 7834000    162.42825   -25702.694    1905.2002   -23797.494 7.4606987e-14 -1.5276669e-13 
 7835000    160.30015   -25678.287    1880.2386   -23798.048 2.6645353e-13 -1.4210855e-13 
 7836000    160.83056     -25685.5      1886.46    -23799.04 3.0908609e-13 -1.7852386e-13 
 7837000    160.04274   -25677.176    1877.2193   -23799.957 9.2370556e-14 -3.1885605e-13 
 7838000    160.03126   -25677.776    1877.0846   -23800.691 2.1316282e-13 2.8421709e-14 
 7839000    161.79048   -25699.319    1897.7194     -23801.6 -1.1723955e-13 -5.968559e-13 
 7840000    160.10269   -25680.758    1877.9225   -23802.835 -1.9895197e-13 -1.1368684e-13 
 7841000    159.38374   -25673.025    1869.4896   -23803.536 -1.0658141e-13 -2.2026825e-13 
 7842000     162.5146   -25710.425    1906.2129   -23804.212 7.1054274e-15 -2.2737368e-13 
 7843000    159.72843    -25678.46    1873.5326   -23804.927 -1.0658141e-14 1.4210855e-14 
 7844000    162.25114   -25709.076    1903.1228   -23805.953 -1.6697754e-13 -4.1922021e-13 
 7845000    163.32104   -25722.519    1915.6721   -23806.847 1.7053026e-13 1.7053026e-13 
 7846000    160.22818   -25687.453    1879.3945   -23808.058 -5.2047255e-13 -1.2789769e-13 
 7847000    158.68319   -25670.568    1861.2726   -23809.296 4.2632564e-13 2.9842795e-13 
 7848000     160.1771   -25688.925    1878.7954    -23810.13 -1.5365487e-13 -1.9539925e-13 
 7849000    161.34622   -25703.592    1892.5084   -23811.084 -2.6645353e-14 9.9475983e-14 
 7850000    161.70979   -25708.804     1896.773   -23812.031 1.2789769e-13 -5.6843419e-14 
 7851000    158.65987    -25673.98    1860.9989   -23812.981 -2.5579538e-13 2.6822988e-13 
 7852000     162.0025   -25714.046    1900.2063    -23813.84 3.0553338e-13 1.1368684e-13 
 7853000    160.63348   -25698.791    1884.1484   -23814.642 -1.1368684e-13 -1.3855583e-13 
 7854000    159.65492   -25688.169    1872.6704   -23815.499 -3.3395509e-13 4.3076653e-14 
 7855000    161.00323   -25704.551    1888.4854   -23816.066 -2.1316282e-13 -7.6383344e-14 
 7856000    158.18906   -25672.589    1855.4766   -23817.112 2.7355895e-13 1.3677948e-13 
 7857000    159.16346   -25684.797    1866.9058   -23817.891 2.2026825e-13 2.5446312e-13 
 7858000    161.90483   -25717.642    1899.0607   -23818.581 -1.0658141e-14 1.9184654e-13 
 7859000    157.50453   -25666.996    1847.4475   -23819.549 9.2370556e-14 6.5725203e-14 
 7860000    158.50289   -25679.495    1859.1576   -23820.338 -2.0605739e-13 -9.2370556e-14 
 7861000    162.14267    -25723.42    1901.8504    -23821.57 -2.8421709e-13 -1.5276669e-13 
 7862000     158.4919   -25681.324    1859.0288   -23822.295 1.1723955e-13 -1.2612134e-13 
 7863000    158.20451   -25678.818    1855.6578   -23823.161 2.0428104e-13 3.0198066e-13 
 7864000     163.2054   -25738.451    1914.3157   -23824.136 -3.2684966e-13 -1.1546319e-13 
 7865000    161.05027    -25714.22    1889.0371   -23825.183 -8.8817842e-14 -3.3395509e-13 
 7866000    160.84222   -25712.491    1886.5968   -23825.894 1.6342483e-13 2.3803182e-13 
 7867000    158.22595   -25682.681    1855.9093   -23826.772 7.1054274e-14 6.750156e-14 
 7868000    160.06821   -25705.062     1877.518   -23827.544 -1.4210855e-14 -7.1054274e-14 
 7869000    157.78152   -25679.407    1850.6964   -23828.711 1.7408297e-13 4.7961635e-14 
 7870000    159.62819   -25702.561    1872.3569   -23830.204 2.5224267e-13 -2.0250468e-13 
 7871000    159.18298   -25698.204    1867.1348   -23831.069 1.4210855e-13 2.2737368e-13 
 7872000    159.42009   -25701.699     1869.916   -23831.783 7.1054274e-15 9.0594199e-14 
 7873000    156.02846   -25662.599    1830.1339   -23832.465 5.6843419e-14 7.1054274e-14 
 7874000    159.59171   -25705.094     1871.929   -23833.165 -9.0594199e-14 -3.9790393e-13 
 7875000    159.01017   -25699.101    1865.1078   -23833.993 6.0396133e-14 1.2256862e-13 
 7876000    163.12837   -25748.436    1913.4122   -23835.024 -7.1054274e-14 1.1013412e-13 
 7877000    160.18514    -25714.78    1878.8896    -23835.89 6.3948846e-14 2.4158453e-13 
 7878000    157.09435   -25679.435    1842.6362   -23836.798 2.593481e-13 1.8474111e-13 
 7879000    158.90365   -25701.667    1863.8584   -23837.808 -3.8724579e-13 1.8829382e-13 
 7880000    157.41936   -25685.134    1846.4484   -23838.686 -2.344791e-13 -1.1368684e-13 
 7881000    158.98067   -25704.707    1864.7617   -23839.945 -2.1671553e-13 -3.126388e-13 
 7882000    160.15009   -25719.514    1878.4785   -23841.036 2.0605739e-13 -5.1514348e-14 
 7883000    158.97202   -25706.735    1864.6604   -23842.074 -3.7303494e-14 -1.2079227e-13 
 7884000    162.46213   -25748.427    1905.5976   -23842.829 3.7303494e-14 6.3948846e-14 
 7885000    160.39726    -25725.07    1881.3777   -23843.693 4.9737992e-14 1.2789769e-13 
 7886000    161.58375   -25739.742    1895.2946   -23844.448 -2.9842795e-13 -9.2370556e-14 
 7887000    158.82505   -25708.468    1862.9365   -23845.531 -3.623768e-13 3.5882408e-13 
 7888000    156.48748   -25682.061    1835.5179   -23846.543 -2.6822988e-13 8.5265128e-14 
 7889000    156.18562   -25679.104    1831.9773   -23847.127 9.9475983e-14 2.2026825e-13 
 7890000    159.73596   -25721.624     1873.621   -23848.003 2.8776981e-13 -1.811884e-13 
 7891000    159.24917   -25716.773    1867.9112   -23848.862 -5.5422333e-13 1.7763568e-13 
 7892000    158.76812   -25711.887    1862.2687   -23849.618 -2.4868996e-14 -6.3060668e-14 
 7893000    159.54158   -25722.098     1871.341   -23850.757 1.6520119e-13 8.437695e-15 
 7894000     159.9501   -25727.609    1876.1327   -23851.476 1.0658141e-14 -3.7303494e-14 
 7895000    159.19308   -25719.252    1867.2532   -23851.999 2.0605739e-13 2.593481e-13 
 7896000    157.36231   -25698.438    1845.7793   -23852.658 -1.7053026e-13 -1.6164847e-13 
 7897000    157.47627   -25700.699    1847.1159   -23853.583 -3.0198066e-13 -7.8159701e-14 
 7898000    161.60171   -25749.915    1895.5053    -23854.41 1.9539925e-14 1.5099033e-14 
 7899000    157.97084   -25708.149     1852.917   -23855.232 -2.1316282e-13 -2.1671553e-13 
 7900000    157.51943   -25703.679    1847.6222   -23856.057 -3.7836401e-13 -2.8776981e-13 
 7901000    157.79235    -25707.66    1850.8234   -23856.837 -1.9539925e-14 -1.7408297e-13 
 7902000    158.79837    -25720.24    1862.6235   -23857.616 -6.3948846e-14 4.9737992e-14 
 7903000    158.98465   -25723.437    1864.8085   -23858.628 1.2789769e-13 2.6645353e-13 
 7904000    158.28538   -25716.343    1856.6064   -23859.737 -4.8672177e-13 5.6843419e-14 
 7905000    159.64855    -25733.18    1872.5957   -23860.584 -2.6290081e-13 2.9842795e-13 
 7906000    157.96832   -25714.521    1852.8875   -23861.633 -2.0250468e-13 5.1514348e-14 
 7907000     158.9353    -25726.82    1864.2297    -23862.59 2.7533531e-13 2.4336089e-13 
 7908000     158.2277   -25719.468    1855.9299   -23863.538 6.3948846e-14 -1.4210855e-14 
 7909000    158.67545    -25725.87    1861.1817   -23864.688 2.7000624e-13 4.2632564e-14 
 7910000    156.44823   -25700.984    1835.0576   -23865.926 -1.3500312e-13 -1.3500312e-13 
 7911000    159.24856    -25734.66     1867.904   -23866.756 -7.4606987e-14 1.8474111e-13 
 7912000    161.02439   -25756.322    1888.7335   -23867.589 1.7763568e-14 -1.5987212e-13 
 7913000     159.9388   -25744.276    1876.0002   -23868.275 -5.1691984e-13 -2.4158453e-13 
 7914000    157.33123   -25714.583    1845.4147   -23869.168 5.6843419e-14 -1.7585933e-13 
 7915000    160.75962   -25755.878    1885.6279    -23870.25 -1.9539925e-13 -1.6697754e-13 
 7916000    159.64986     -25743.5    1872.6111   -23870.889 -2.1316282e-14 -1.0658141e-13 
 7917000    161.38529   -25764.648    1892.9667   -23871.682 -1.4210855e-14 8.8817842e-14 
 7918000    159.87204    -25747.44     1875.217   -23872.223 -2.1316282e-13 -1.4210855e-13 
 7919000    160.69853   -25758.085    1884.9114   -23873.173 -1.7053026e-13 -5.4711791e-13 
 7920000    159.44827   -25744.298    1870.2465   -23874.052 9.9475983e-14 9.2370556e-14 
 7921000    157.64546   -25724.389    1849.1004   -23875.289 -2.5757174e-13 -1.8562929e-13 
 7922000    156.47028   -25711.021    1835.3163   -23875.705 -2.8066438e-13 3.3395509e-13 
 7923000    155.79924   -25704.017    1827.4452   -23876.571 -2.2737368e-13 8.3488771e-14 
 7924000    160.02328   -25754.394    1876.9911   -23877.402 -3.0198066e-13 -1.3322676e-13 
 7925000    157.81562   -25729.396    1851.0964     -23878.3 -8.1712415e-14 -9.9475983e-14 
 7926000    157.20503   -25723.191    1843.9344   -23879.256 5.3290705e-15 -5.5067062e-13 
 7927000    158.12216   -25734.675    1854.6919   -23879.984 -5.3290705e-14 -1.7053026e-13 
 7928000    157.88064   -25732.663     1851.859   -23880.804 1.2079227e-13 1.0658141e-14 
 7929000    155.25399   -25702.838    1821.0497   -23881.789 3.5527137e-14 7.283063e-14 
 7930000    155.90429   -25711.486    1828.6775   -23882.808 3.907985e-14 1.0658141e-14 
 7931000     156.6391   -25721.286    1837.2964    -23883.99 4.9737992e-14 -1.6342483e-13 
 7932000    159.22764   -25752.475    1867.6587   -23884.816 -2.2382096e-13 -1.3500312e-13 
 7933000     160.3114   -25766.263    1880.3706   -23885.892 2.2382096e-13 8.1712415e-14 
 7934000    155.46949   -25710.591    1823.5775   -23887.014 -1.4210855e-14 -2.8421709e-14 
 7935000    155.07868     -25706.9    1818.9935   -23887.907 -3.0198066e-14 1.7763568e-14 
 7936000    155.93245   -25718.017    1829.0077   -23889.009 4.9737992e-14 2.4868996e-14 
 7937000    156.87798   -25730.032    1840.0983   -23889.934 4.2632564e-14 1.5987212e-13 
 7938000    157.80437   -25741.603    1850.9644   -23890.638 1.6697754e-13 8.5265128e-14 
 7939000    157.02619   -25733.293    1841.8367   -23891.457 -7.8159701e-14 -2.1316282e-14 
 7940000    156.30404   -25725.792    1833.3663   -23892.426 -5.5422333e-13 2.0605739e-13 
 7941000    157.20992   -25737.268    1843.9919   -23893.276 -6.3948846e-14 -1.4566126e-13 
 7942000    158.63185   -25754.512    1860.6704   -23893.841 2.0961011e-13 -3.8014036e-13 
 7943000    156.65052    -25732.13    1837.4303     -23894.7 3.5527137e-15 -9.2370556e-14 
 7944000    159.23177   -25763.191     1867.707   -23895.484 -2.2737368e-13 -2.5579538e-13 
 7945000    153.45011   -25696.163    1799.8911   -23896.272 3.375078e-13 -8.5265128e-14 
 7946000    156.31173   -25730.705    1833.4565   -23897.249 2.9132252e-13 1.9184654e-13 
 7947000    157.85178    -25749.93    1851.5205   -23898.409 -4.9737992e-14 -2.5224267e-13 
 7948000    158.41106   -25757.435    1858.0805   -23899.354 -2.673417e-13 -5.0182081e-14 
 7949000    158.36664   -25757.968    1857.5595   -23900.409 2.1316282e-14 -2.6112446e-13 
 7950000    158.83655   -25764.663    1863.0713   -23901.592 -1.1368684e-13 -2.344791e-13 
 7951000    156.26113   -25735.466    1832.8629   -23902.604 1.2967405e-13 1.2789769e-13 
 7952000    156.47279   -25738.934    1835.3456   -23903.589 -1.2612134e-13 -3.1974423e-14 
 7953000    155.13627   -25724.072    1819.6689   -23904.403 -1.7053026e-13 2.9842795e-13 
 7954000     156.3002   -25738.355    1833.3212   -23905.034 5.3290705e-14 3.1086245e-14 
 7955000    155.27515   -25727.123    1821.2979   -23905.825 -1.9717561e-13 8.5265128e-14 
 7956000    152.58066   -25696.146     1789.693   -23906.453 2.8599345e-13 -1.1723955e-13 
 7957000    155.46995   -25730.941    1823.5829   -23907.358 -3.375078e-13 2.2026825e-13 
 7958000     158.9526   -25772.883    1864.4325    -23908.45 1.3855583e-13 -8.8817842e-15 
 7959000     156.2304   -25741.838    1832.5026   -23909.335 2.8421709e-14 2.7000624e-13 
 7960000    155.92618   -25738.952    1828.9341   -23910.018 4.4408921e-14 -2.9842795e-13 
 7961000    157.38926   -25757.005    1846.0953    -23910.91 3.2684966e-13 -1.7763568e-15 
 7962000    155.41668   -25734.861     1822.958   -23911.903 -2.5224267e-13 -5.6843419e-14 
 7963000    157.39344   -25758.599    1846.1444   -23912.455 -5.5777605e-13 2.7711167e-13 
 7964000    155.20132   -25733.708    1820.4319   -23913.276 3.126388e-13 1.0658141e-14 
 7965000    156.86906   -25753.858    1839.9937   -23913.864 -1.2789769e-13 8.3488771e-14 
 7966000    158.55897   -25774.634    1859.8155   -23914.819 1.030287e-13 2.4336089e-13 
 7967000    159.55689    -25786.97    1871.5206   -23915.449 2.1316282e-14 4.2632564e-14 
 7968000    156.06357   -25746.956    1830.5456   -23916.411 -2.7711167e-13 -9.2370556e-14 
 7969000     156.8927   -25757.495     1840.271   -23917.224 -3.7303494e-14 -4.2632564e-14 
 7970000    156.79342   -25757.583    1839.1065   -23918.476 -1.2079227e-13 -4.2632564e-14 
 7971000    158.40992   -25777.261    1858.0672   -23919.194 -5.3290705e-14 -6.3948846e-14 
 7972000     158.5339   -25779.589    1859.5214   -23920.067 3.7658765e-13 2.4868996e-14 
 7973000    157.68218   -25770.676    1849.5311   -23921.145 9.0594199e-14 -2.3980817e-13 
 7974000    156.73249   -25760.193    1838.3917   -23921.801 -4.9737992e-14 -2.2026825e-13 
 7975000    155.21181   -25743.434     1820.555   -23922.879 -9.9475983e-14 6.2172489e-14 
 7976000    155.26185    -25744.82    1821.1419   -23923.678 2.6645353e-13 9.9475983e-14 
 7977000    153.90549   -25729.478    1805.2325   -23924.245 1.7053026e-13 -3.623768e-13 
 7978000    156.81048   -25764.544    1839.3065   -23925.237 -1.5987212e-13 -1.1723955e-13 
 7979000    156.48833   -25761.695     1835.528   -23926.167 3.1086245e-13 1.4210855e-13 
 7980000    156.12879   -25758.465    1831.3107   -23927.154 -3.907985e-14 -7.1054274e-14 
 7981000    157.23797   -25772.563    1844.3208   -23928.242 3.8014036e-13 -6.5725203e-14 
 7982000    157.65384   -25778.606    1849.1987   -23929.408 -1.2434498e-14 1.1723955e-13 
 7983000    156.39186   -25764.707    1834.3964   -23930.311 -4.1922021e-13 -8.5265128e-14 
 7984000    155.08829   -25750.018    1819.1062   -23930.912 7.8159701e-14 -3.5527137e-14 
 7985000    155.29888   -25753.471    1821.5763   -23931.894 -1.0924595e-13 3.1974423e-13 
 7986000    157.55988   -25780.865    1848.0967   -23932.769 2.7000624e-13 1.6342483e-13 
 7987000    155.72996   -25760.073    1826.6327    -23933.44 -5.6843419e-14 7.2120088e-13 
 7988000    156.29467   -25767.506    1833.2564    -23934.25 -3.5527137e-14 6.3948846e-14 
 7989000    156.88412   -25775.603    1840.1704   -23935.433 1.4210855e-14 3.375078e-14 
 7990000    155.33355   -25758.139    1821.9829   -23936.156 -1.3500312e-13 3.5527137e-14 
 7991000    156.30727   -25770.464    1833.4041    -23937.06 1.563194e-13 -1.3500312e-13 
 7992000    155.70674   -25764.261    1826.3602     -23937.9 7.1054274e-14 -6.0396133e-14 
 7993000    153.41168   -25738.266    1799.4403   -23938.826 2.0605739e-13 1.3145041e-13 
 7994000    156.75308   -25778.418    1838.6333   -23939.785 3.8191672e-13 -3.7303494e-14 
 7995000    156.26805   -25773.779    1832.9442   -23940.835 2.9665159e-13 1.4210855e-14 
 7996000    160.15962   -25820.381    1878.5902    -23941.79 -1.7763568e-13 1.3500312e-13 
 7997000    154.77239   -25757.762    1815.4009   -23942.361 2.0961011e-13 3.3129055e-13 
 7998000    158.59025   -25803.554    1860.1824   -23943.372 -1.030287e-13 -1.4566126e-13 
 7999000    155.05103   -25762.757    1818.6691   -23944.088 -9.2370556e-14 2.2026825e-13 
 8000000     153.5177     -25745.8    1800.6839   -23945.117 1.3855583e-13 -1.5987212e-14 
 8001000    154.19188   -25754.964    1808.5917   -23946.372 1.4921397e-13 2.9309888e-13 
 8002000    152.08617   -25731.143    1783.8928   -23947.251 -2.1316282e-14 -1.7763568e-13 
 8003000    156.50647    -25783.79    1835.7406   -23948.049 1.4210855e-14 1.1368684e-13 
 8004000    156.20613   -25781.161    1832.2178   -23948.943 2.6467717e-13 1.030287e-13 
 8005000    153.95143   -25755.749    1805.7714   -23949.977 -1.4210855e-14 2.2382096e-13 
 8006000    156.43764   -25785.663    1834.9334    -23950.73 -1.3145041e-13 -6.750156e-14 
 8007000    157.06805   -25794.015    1842.3277   -23951.688 -5.5067062e-14 2.3625546e-13 
 8008000    155.64312   -25778.014    1825.6141     -23952.4 -1.5099033e-13 3.5171865e-13 
 8009000    155.91916   -25781.846    1828.8518   -23952.994 1.6342483e-13 3.4106051e-13 
 8010000    153.57205   -25755.143    1801.3215   -23953.822 9.2370556e-14 -4.9737992e-14 
 8011000    157.86853   -25806.654     1851.717   -23954.937 1.5099033e-13            0 
 8012000    157.71292   -25805.784    1849.8918   -23955.892 5.6843419e-14 3.1974423e-14 
 8013000    155.96511   -25786.029    1829.3908   -23956.638 4.9737992e-13 1.3500312e-13 
 8014000    155.31797   -25779.358    1821.8002   -23957.558 2.4158453e-13 -1.9539925e-13 
 8015000    154.31805   -25768.589    1810.0716   -23958.517 2.3803182e-13 -1.8474111e-13 
 8016000    155.74348    -25786.11    1826.7912   -23959.318 7.1054274e-15 7.1054274e-14 
 8017000    156.01703   -25790.113    1829.9998   -23960.113 2.7711167e-13 -6.1106675e-13 
 8018000    155.14953   -25780.614    1819.8244   -23960.789 1.1723955e-13 7.6383344e-14 
 8019000    156.36347   -25795.763    1834.0634     -23961.7 4.2987836e-13 7.1054274e-15 
