   29300    307.56555   -180303.86    923.21203   -179380.64 -7.1054274e-14 -5.5422333e-13 
   29400    299.35129    -180292.3     898.5555   -179393.74 5.6843419e-13 -8.5265128e-14 
   29500    302.17837   -180306.34    907.04149    -179399.3 -2.344791e-13 -1.2647661e-12 
   29600     288.3608    -180284.4    865.56561   -179418.83            0 3.8724579e-13 
   29700    290.00061   -180291.32    870.48778   -179420.83 2.5579538e-13 5.1159077e-13 
   29800    307.72876   -180304.43    923.70194   -179380.73 3.5527137e-14 9.9475983e-13 
   29900    304.55225   -180267.72     914.1671   -179353.56 -4.2632564e-14 1.1368684e-13 
   30000    297.62016   -180263.29    893.35919   -179369.93 -1.1368684e-13 -1.1368684e-13 
   30100    303.91204   -180335.13    912.24539   -179422.88 -2.8421709e-13 -4.2632564e-13 
   30200    293.92863   -180317.91    882.27842   -179435.64 -3.9790393e-13 1.1368684e-13 
   30300    298.79457   -180315.74    896.88442   -179418.86 -2.4868996e-13 -4.2632564e-13 
   30400    290.07345   -180270.36    870.70645   -179399.65 2.8421709e-14 3.126388e-13 
   30500    293.80521   -180250.27    881.90797   -179368.36 7.1054274e-13 -2.2737368e-13 
   30600    300.97464   -180252.33    903.42826    -179348.9 8.2422957e-13 3.6948222e-13 
