
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#FIXES
#----------------------------------------------------

fix 		fxnvt all nvt temp 300.0 300.0 100.0
fix 		fxmom all momentum 1 linear 1 1 1 angular

#----------------------------------------------------
#EQUILIBRATION RUN
#----------------------------------------------------

run 		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4 -> bins = 6 6 2
Memory usage per processor = 6.24631 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
  270000    310.63545   -30531.665     165.7442    -30365.92 2.8421709e-14 5.6843419e-14 
  271000    288.61093   -30531.775    153.99269   -30377.783 1.7053026e-13 5.6843419e-14 
  272000    309.72743   -30537.598    165.25972   -30372.338 -5.6843419e-14 -8.5265128e-14 
  273000    317.17784   -30539.426    169.23499   -30370.191 8.5265128e-14 -3.5527137e-14 
  274000    304.55084   -30522.549    162.49767   -30360.051 -1.4210855e-14 -7.1054274e-14 
  275000    303.86146   -30523.696    162.12984   -30361.566 -2.8421709e-14 1.4210855e-13 
  276000    308.24829    -30544.19     164.4705    -30379.72 -1.7053026e-13 2.8421709e-14 
  277000    268.22506    -30537.76     143.1155   -30394.644 1.3500312e-13 -1.563194e-13 
  278000    309.33634   -30534.696    165.05105   -30369.645 8.5265128e-14 1.4210855e-13 
  279000    305.92819   -30546.343    163.23257    -30383.11 -2.8421709e-14            0 
  280000     289.8973   -30536.709    154.67905    -30382.03 -2.1316282e-13 -7.1054274e-14 
  281000    263.38215   -30513.126     140.5315   -30372.594 -7.1054274e-14 1.7053026e-13 
  282000    277.65528   -30532.811    148.14714   -30384.663 -1.2789769e-13 3.5527137e-14 
  283000    277.08807   -30537.843     147.8445   -30389.998 -2.8421709e-14 -1.4210855e-14 
  284000    317.44182   -30535.481    169.37584   -30366.106 2.8421709e-14 5.6843419e-14 
  285000    256.80579   -30543.517    137.02258   -30406.494 -1.7763568e-13 -8.5265128e-14 
  286000     291.3124   -30530.353     155.4341   -30374.918 2.8421709e-14 5.6843419e-14 
  287000    269.26416    -30559.19    143.66993    -30415.52 -9.9475983e-14 -5.6843419e-14 
  288000    309.67738   -30535.112    165.23301   -30369.879            0 -1.4210855e-14 
  289000    305.19732   -30540.221    162.84261   -30377.378 2.8421709e-14 1.7053026e-13 
  290000    316.48669   -30509.109    168.86622   -30340.243 -1.4210855e-13 -1.1368684e-13 
  291000    280.38652    -30530.56    149.60443   -30380.956 3.126388e-13 -1.1368684e-13 
  292000    289.86263   -30534.153    154.66056   -30379.493 -7.1054274e-14 -1.1368684e-13 
  293000    327.78029   -30534.127    174.89209   -30359.234 -7.8159701e-14 -1.4210855e-14 
  294000    313.23704   -30531.083    167.13232   -30363.951 1.1368684e-13 2.8421709e-14 
  295000    297.23498    -30540.31    158.59418   -30381.716 -1.4210855e-13            0 
  296000    292.38092   -30537.285    156.00423   -30381.281 -1.563194e-13 -7.8159701e-14 
  297000    290.09854   -30522.648    154.78643   -30367.861 -4.2632564e-14 3.4106051e-13 
  298000    295.34064    -30538.57    157.58343   -30380.987 -9.9475983e-14 -1.1368684e-13 
  299000    304.01419   -30519.298    162.21133   -30357.086 8.5265128e-14 9.2370556e-14 
  300000    328.75039   -30536.789     175.4097   -30361.379 -2.8421709e-14 1.7053026e-13 
  301000    277.83307   -30542.356      148.242   -30394.114 -2.344791e-13 -1.4210855e-14 
  302000    305.73156   -30547.558    163.12766   -30384.431 -1.4210855e-13 -1.2789769e-13 
  303000    304.98453    -30535.63    162.72907   -30372.901 1.4210855e-14 1.4210855e-14 
  304000    296.51454   -30519.848    158.20978   -30361.638            0 -2.2737368e-13 
  305000    282.97675   -30523.058    150.98649   -30372.071 1.3500312e-13 2.8421709e-14 
  306000    274.61066   -30534.748    146.52264   -30388.225 -8.1712415e-14 -2.5579538e-13 
  307000    315.30338   -30554.257    168.23485   -30386.022 -4.2632564e-14 -1.563194e-13 
  308000    301.73674    -30528.58    160.99617   -30367.584 7.1054274e-14 -5.6843419e-14 
  309000    274.72966   -30543.507    146.58613   -30396.921 2.8421709e-14 -1.4210855e-14 
  310000    297.67909   -30542.723    158.83114   -30383.892 -2.8421709e-14 -2.8421709e-14 
  311000    340.11966   -30531.951    181.47594   -30350.475 1.9895197e-13 -4.2632564e-14 
  312000    302.22858   -30560.941    161.25859   -30399.683 -2.8421709e-14 -2.1316282e-14 
  313000    308.49501   -30535.068    164.60214   -30370.466            0 1.3145041e-13 
  314000    271.72351    -30541.99    144.98215   -30397.008 1.8474111e-13 -1.2789769e-13 
  315000    287.07738   -30522.328    153.17444   -30369.153 -2.6645353e-14 -2.8421709e-14 
  316000    288.57267   -30539.075    153.97227   -30385.103 -1.4921397e-13 1.4210855e-13 
  317000    275.66535   -30535.125    147.08538   -30388.039 -4.2632564e-14 -1.1368684e-13 
  318000     282.7556   -30541.087    150.86849   -30390.219 7.8159701e-14 1.1368684e-13 
  319000    318.09068   -30536.367    169.72205   -30366.645 -1.1368684e-13 1.4210855e-13 
  320000    300.99754   -30542.797    160.60175   -30382.196 -1.2079227e-13 4.9737992e-14 
  321000    299.93241    -30539.04    160.03344   -30379.007 2.4158453e-13 2.8421709e-14 
  322000    342.62847   -30526.457    182.81456   -30343.643 -2.8421709e-14 2.5579538e-13 
  323000    343.96423   -30551.962    183.52727   -30368.435 7.1054274e-14 -3.5527137e-15 
  324000    304.73386   -30558.007    162.59532   -30395.411 -1.2789769e-13 8.5265128e-14 
  325000    307.70068   -30548.192    164.17831   -30384.013 -6.3948846e-14 -2.2737368e-13 
  326000    314.84411   -30515.593     167.9898   -30347.603 1.7763568e-13 5.6843419e-14 
  327000    318.66319   -30547.263    170.02752   -30377.236 -1.2079227e-13 2.8421709e-14 
  328000    302.73688   -30546.088    161.52981   -30384.558 1.6342483e-13 1.2079227e-13 
  329000    315.63671   -30517.335     168.4127   -30348.923 1.4210855e-14 5.6843419e-14 
  330000     292.1632    -30541.85    155.88806   -30385.962 -4.9737992e-14 1.7053026e-13 
  331000    302.06898   -30529.674    161.17343   -30368.501 -1.9895197e-13 -1.9895197e-13 
  332000    281.52194   -30538.255    150.21026   -30388.045 2.8421709e-14 -5.6843419e-14 
  333000    289.81581   -30528.768    154.63557   -30374.133 2.8421709e-14 8.5265128e-14 
  334000    303.63092   -30542.904    162.00683   -30380.897 1.7053026e-13 1.8474111e-13 
  335000    301.60778   -30521.585    160.92736   -30360.658            0 1.1368684e-13 
  336000    289.30549   -30532.407    154.36328   -30378.044 -3.5527137e-14 9.9475983e-14 
  337000    282.91548   -30513.862     150.9538   -30362.908 -8.5265128e-14 -1.7053026e-13 
  338000    317.54835   -30525.985    169.43269   -30356.552 -1.4210855e-13 -3.126388e-13 
  339000    269.66251   -30538.581    143.88248   -30394.698 1.1368684e-13 -7.1054274e-15 
  340000     322.5529   -30531.522    172.10294   -30359.419            0 -1.2434498e-13 
  341000    305.51813   -30551.667    163.01378   -30388.653 -4.2632564e-14            0 
  342000     268.8159   -30523.906    143.43075   -30380.476 1.563194e-13 1.1368684e-13 
  343000    293.62388   -30533.227    156.66742    -30376.56 9.9475983e-14 -9.9475983e-14 
  344000    297.25584   -30527.871    158.60531   -30369.266 2.2737368e-13 5.6843419e-14 
  345000    306.03059   -30545.201    163.28721   -30381.913 4.2632564e-14 -2.8421709e-14 
  346000    271.47197   -30539.988    144.84794    -30395.14 8.5265128e-14 -2.8421709e-14 
  347000    308.14209   -30531.407    164.41383   -30366.993 9.9475983e-14 -4.2632564e-14 
  348000    310.56747   -30539.649    165.70793   -30373.941            0 2.1316282e-14 
  349000    292.18912    -30527.62    155.90189   -30371.718 6.3948846e-14 -2.8421709e-14 
  350000    281.79755   -30539.445    150.35731   -30389.088 1.8474111e-13 2.8421709e-14 
  351000    301.56047   -30537.922    160.90211    -30377.02 1.2789769e-13 1.8474111e-13 
  352000    300.81601   -30535.279     160.5049   -30374.774 1.9895197e-13 -1.4210855e-14 
  353000    259.04694    -30530.88    138.21838   -30392.662 5.6843419e-14 1.4210855e-14 
  354000    316.85337   -30534.334    169.06187   -30365.273 -5.6843419e-14            0 
  355000    300.88498   -30529.445    160.54169   -30368.903 -4.2632564e-13 -2.2737368e-13 
  356000    277.69509    -30537.84    148.16838   -30389.672 1.7763568e-13 -5.6843419e-14 
  357000    327.78324    -30536.13    174.89366   -30361.236 4.2632564e-14 4.2632564e-14 
  358000    286.18903   -30531.108    152.70045   -30378.408 -8.5265128e-14 -7.1054274e-14 
  359000    350.01481   -30529.094    186.75565   -30342.338 1.6342483e-13 6.3948846e-14 
  360000    289.48815   -30530.784    154.46074   -30376.324 2.8421709e-14 -2.8421709e-14 
  361000    272.39734   -30538.306    145.34169   -30392.964 7.1054274e-14 8.5265128e-14 
  362000    281.94366   -30542.492    150.43527   -30392.057 1.2789769e-13 2.8421709e-14 
  363000    284.04805   -30539.073     151.5581   -30387.515 2.2737368e-13 -4.2632564e-14 
  364000    330.54358   -30535.104    176.36648   -30358.737 1.1368684e-13 -2.8421709e-14 
  365000    279.16637   -30524.677    148.95341   -30375.724 -7.1054274e-15 -2.9842795e-13 
  366000    283.88643   -30548.184    151.47186   -30396.713 5.6843419e-14 1.4210855e-13 
  367000    290.05907   -30537.123    154.76537   -30382.358 -1.7053026e-13 1.9539925e-13 
  368000    274.18971   -30524.027    146.29803   -30377.728 1.4921397e-13 4.4408921e-14 
  369000    285.41224   -30555.027    152.28598   -30402.741 -1.0658141e-13 -5.6843419e-14 
  370000    304.24802   -30528.998    162.33609   -30366.661 2.8421709e-14 -2.8421709e-14 
  371000    272.42512   -30528.895    145.35651   -30383.538 -1.563194e-13 -2.220446e-14 
  372000    317.81527   -30534.347    169.57511   -30364.772 5.6843419e-14 4.2632564e-14 
  373000    298.58025    -30546.78    159.31197   -30387.468 -2.1316282e-14 7.6383344e-14 
  374000    317.87305    -30534.21    169.60593   -30364.604 -5.6843419e-14 1.4210855e-13 
  375000     295.4901   -30528.507    157.66318   -30370.844 8.5265128e-14 1.7763568e-14 
  376000    265.73001   -30537.226    141.78423   -30395.442 -2.8421709e-13 5.6843419e-14 
  377000     284.1033   -30530.699    151.58758   -30379.111 -7.4606987e-14 1.8474111e-13 
  378000    338.25051   -30544.708    180.47863   -30364.229 -7.8159701e-14 -4.2632564e-14 
  379000    324.09871   -30538.942    172.92773   -30366.014 -1.7053026e-13 1.9895197e-13 
  380000    295.08996   -30520.599    157.44968   -30363.149            0 9.9475983e-14 
  381000    275.85648   -30531.497    147.18736    -30384.31 -9.9475983e-14 4.2632564e-14 
  382000    323.26713   -30528.742    172.48402   -30356.258 5.6843419e-14 -7.1054274e-14 
  383000     304.1966    -30545.71    162.30866   -30383.401 -1.1368684e-13 1.9539925e-14 
  384000    304.69339   -30548.543    162.57373    -30385.97 -2.344791e-13 2.8421709e-14 
  385000    306.68289   -30533.035    163.63525     -30369.4 2.8421709e-14 9.9475983e-14 
  386000     255.6651   -30544.669    136.41395   -30408.255 -1.9895197e-13 8.5265128e-14 
  387000    325.95193   -30549.518    173.91654   -30375.602 7.1054274e-14 -5.6843419e-14 
  388000    300.45185   -30532.515    160.31059   -30372.204 1.4210855e-13 4.9737992e-14 
  389000    304.78736    -30538.24    162.62387   -30375.616 -2.2737368e-13 -1.1368684e-13 
  390000    290.78394   -30525.851    155.15213   -30370.699 -1.1368684e-13 -3.1974423e-14 
  391000    272.33743   -30528.197    145.30972   -30382.888 -9.9475983e-14 -1.1368684e-13 
  392000    334.01207   -30538.544    178.21715   -30360.327 -1.4210855e-13 -1.2789769e-13 
  393000    307.24596   -30543.554    163.93569   -30379.619 4.6185278e-14 7.1054274e-14 
  394000    294.99889   -30528.025    157.40109   -30370.624 -1.1368684e-13 -1.4921397e-13 
  395000    290.68771   -30534.958    155.10079   -30379.857 -2.1316282e-13 -1.2079227e-13 
  396000     333.2976   -30512.604    177.83594   -30334.768 -2.8421709e-14 -1.4210855e-13 
  397000    289.20009   -30536.063    154.30704   -30381.756            0 2.8421709e-13 
  398000    301.90359   -30556.425    161.08519    -30395.34 4.2632564e-14 1.7230661e-13 
  399000    292.12959   -30528.703    155.87012   -30372.833 -1.2789769e-13 1.4210855e-13 
  400000     304.4738     -30525.3    162.45656   -30362.843 -1.4210855e-13 9.2370556e-14 
  401000     304.4896   -30535.472    162.46499   -30373.007 2.1316282e-14 -1.7053026e-13 
  402000    321.19138   -30548.047    171.37648   -30376.671 -2.8421709e-14 -2.1316282e-14 
  403000     299.9324   -30555.213    160.03343    -30395.18 -8.5265128e-14 -8.5265128e-14 
  404000    340.56766   -30536.109    181.71498   -30354.394 -1.4210855e-14            0 
  405000    281.79162   -30537.882    150.35414   -30387.528            0 -2.5579538e-13 
  406000    255.65396   -30541.348    136.40801    -30404.94 -1.1723955e-13 9.9475983e-14 
  407000    311.20657   -30537.419    166.04893    -30371.37 -7.1054274e-14 -1.1368684e-13 
  408000    293.71133   -30544.472    156.71409   -30387.758 1.1368684e-13 2.8421709e-14 
  409000    295.42429   -30537.961    157.62806   -30380.333 -5.6843419e-14 -8.5265128e-14 
  410000    315.84962   -30521.601     168.5263   -30353.075 1.7763568e-13 -2.1316282e-14 
  411000    294.68109   -30542.081    157.23151   -30384.849 -1.3855583e-13 1.8474111e-13 
  412000    311.60036   -30541.046    166.25905   -30374.787 -1.4210855e-14 -2.8421709e-14 
  413000    293.38021    -30526.57    156.53741   -30370.033 -5.6843419e-14 -2.8421709e-14 
  414000    284.02773   -30522.465    151.54726   -30370.918 8.5265128e-14 -9.9475983e-14 
  415000    268.12377   -30540.804    143.06146   -30397.742            0 -1.1368684e-13 
  416000    287.99182   -30522.687    153.66236   -30369.024 1.4210855e-14 1.4210855e-14 
  417000    296.27321   -30537.229    158.08101   -30379.148 -3.126388e-13 5.6843419e-14 
  418000    271.67168   -30538.011     144.9545   -30393.056 -3.907985e-13 2.8421709e-14 
  419000    308.16739   -30525.126    164.42733   -30360.698 -6.3948846e-14 -5.6843419e-14 
  420000    298.83596   -30536.992    159.44841   -30377.543 -1.9895197e-13 -2.1316282e-14 
  421000    297.28289   -30529.194    158.61974   -30370.574            0 -1.7053026e-13 
  422000    264.49676   -30541.013    141.12621   -30399.887 -2.8421709e-14 -7.1054274e-14 
  423000    309.91529   -30533.564    165.35995   -30368.204 -7.1054274e-15 -8.5265128e-14 
  424000    309.36132   -30537.436    165.06437   -30372.372 -5.6843419e-14 -1.0658141e-14 
  425000    286.97614   -30548.709    153.12042   -30395.589 5.6843419e-14 2.2737368e-13 
  426000    292.88056    -30529.31    156.27082   -30373.039 1.8474111e-13 4.2632564e-14 
  427000    265.40262   -30548.211    141.60955   -30406.601 -1.8474111e-13 -2.344791e-13 
  428000    302.18793   -30532.961     161.2369   -30371.724 -2.8421709e-14 1.1368684e-13 
  429000    288.85437   -30541.185    154.12258   -30387.062 2.8421709e-14 4.2632564e-14 
  430000    321.13999   -30544.462    171.34906   -30373.113 8.5265128e-14 -8.5265128e-14 
  431000    301.85813   -30531.163    161.06094   -30370.102 1.4921397e-13 -8.5265128e-14 
  432000     287.7269   -30544.016      153.521   -30390.495 2.8421709e-14 -1.1368684e-13 
  433000    280.65424    -30529.16    149.74728   -30379.413 -5.6843419e-14 -1.1368684e-13 
  434000    288.51516   -30539.567    153.94159   -30385.625 1.1368684e-13 -1.1368684e-13 
  435000    335.80912   -30545.379    179.17599   -30366.203 1.3145041e-13 7.1054274e-14 
  436000    285.34999   -30543.066    152.25277   -30390.814 -9.2370556e-14 2.8421709e-14 
  437000      318.988    -30532.76    170.20083   -30362.559 -2.8421709e-14 2.8421709e-14 
  438000    259.35947   -30518.039    138.38513   -30379.654 -1.3500312e-13 2.8421709e-14 
  439000     287.6174   -30551.719    153.46258   -30398.257 1.2434498e-13 1.1368684e-13 
  440000    310.18867   -30534.658    165.50582   -30369.152 -4.2632564e-14 1.9895197e-13 
  441000    327.66552   -30532.471    174.83085    -30357.64 7.8159701e-14            0 
  442000    301.25478   -30524.538    160.73901   -30363.799 -2.8421709e-13 8.5265128e-14 
  443000     281.6255   -30534.059    150.26551   -30383.793 1.7053026e-13 4.2632564e-14 
  444000    301.10044   -30552.816    160.65665   -30392.159 1.563194e-13 7.1054274e-14 
  445000    294.79849   -30526.357    157.29416   -30369.063 1.4210855e-13 4.2632564e-14 
  446000    276.43531   -30521.825     147.4962   -30374.329 -9.9475983e-14 2.1316282e-13 
  447000    283.99534   -30534.088    151.52997   -30382.558 -2.0961011e-13 7.8159701e-14 
  448000    343.90765   -30544.932    183.49709   -30361.435 -8.5265128e-14 7.1054274e-14 
  449000    305.10219   -30551.245    162.79185   -30388.453 -6.3948846e-14 -3.4816594e-13 
  450000    307.74305   -30513.408    164.20092   -30349.207 -1.5987212e-13 -4.2632564e-14 
  451000    286.57309   -30541.928    152.90537   -30389.023 -5.6843419e-14 -1.9895197e-13 
  452000    295.79383   -30528.049    157.82523   -30370.224 -2.5579538e-13 -2.2737368e-13 
  453000    310.60847   -30537.982    165.72981   -30372.252 -5.6843419e-14 -7.1054274e-14 
  454000    279.20145   -30539.244    148.97212   -30390.272 7.1054274e-14 -3.8369308e-13 
  455000    296.63958   -30523.643     158.2765   -30365.367 -2.1316282e-14 -4.2632564e-14 
  456000      281.279   -30526.186    150.08063   -30376.105 -8.5265128e-14 -1.9895197e-13 
  457000    271.49308   -30531.012     144.8592   -30386.153 -1.563194e-13 1.1368684e-13 
  458000    319.11796   -30532.962    170.27017   -30362.692 -1.811884e-13 9.9475983e-14 
  459000    305.72499   -30527.045    163.12415   -30363.921 1.2789769e-13 5.6843419e-14 
  460000    282.66839   -30541.273    150.82196   -30390.451 2.8421709e-14 -2.1316282e-13 
  461000    301.91032   -30522.402    161.08878   -30361.313 -2.5579538e-13 1.2789769e-13 
  462000    300.54385   -30549.181    160.35968   -30388.821 2.8421709e-14 1.7053026e-13 
  463000    272.08817   -30526.819    145.17672   -30381.643 -2.8421709e-14            0 
  464000    297.34282   -30534.009    158.65172   -30375.357 1.1368684e-13 -1.8474111e-13 
  465000    271.53335   -30529.907    144.88069   -30385.026 -2.8421709e-14 -7.1054274e-14 
  466000     321.4275   -30532.099    171.50246   -30360.597 -2.0605739e-13 4.2632564e-14 
  467000    359.54833   -30543.715     191.8424   -30351.873 1.4210855e-14 4.2632564e-14 
  468000    291.98619   -30537.699    155.79361   -30381.905 -1.7053026e-13 2.2737368e-13 
  469000    310.11022   -30530.491    165.46396   -30365.027            0 5.6843419e-14 
  470000    302.09505   -30512.268    161.18734   -30351.081 -2.2737368e-13 -1.7053026e-13 
  471000    283.32972   -30536.203    151.17482   -30385.029 2.8421709e-14 1.2789769e-13 
  472000    318.93822   -30527.107    170.17427   -30356.932 7.1054274e-14 -8.5265128e-14 
  473000    315.91645   -30542.604    168.56196   -30374.043 1.0658141e-14            0 
  474000    274.53724   -30527.353    146.48346   -30380.869 -1.7053026e-13 -1.7053026e-13 
  475000    315.22115   -30525.016    168.19097   -30356.825 -7.1054274e-14 -1.4210855e-14 
  476000     319.9376   -30549.164    170.70751   -30378.457 -1.2789769e-13 5.6843419e-14 
  477000    287.83541    -30521.39     153.5789   -30367.811 7.8159701e-14 -4.9737992e-14 
  478000    325.17581   -30555.343    173.50243   -30381.841 -5.6843419e-14 -4.2632564e-14 
  479000    288.81233   -30526.413    154.10015   -30372.313 5.5067062e-14 -9.2370556e-14 
  480000    347.10977   -30529.595    185.20562   -30344.389 1.2789769e-13 -1.1368684e-13 
  481000    316.44735   -30547.363    168.84523   -30378.518 2.4868996e-13 -1.4210855e-14 
  482000    307.57916   -30532.671    164.11348   -30368.557 1.5276669e-13 -1.9895197e-13 
  483000    291.18414    -30537.18    155.36567   -30381.815 -6.0396133e-14 -2.2737368e-13 
  484000    309.85619   -30541.403    165.32842   -30376.075 -1.2789769e-13 -5.6843419e-14 
  485000     322.5798   -30523.123    172.11729   -30351.006 -1.6697754e-13 -4.9737992e-14 
  486000    274.19477   -30535.438    146.30073   -30389.137 -2.8421709e-14 1.7763568e-13 
  487000    299.45883   -30536.837    159.78075   -30377.057 -1.4210855e-13            0 
  488000    277.62189     -30532.3    148.12933   -30384.171 9.9475983e-14 5.6843419e-14 
  489000    294.23665   -30519.569    156.99438   -30362.574 8.5265128e-14 4.2632564e-14 
  490000    323.22268   -30552.736    172.46031   -30380.275 1.7053026e-13 5.6843419e-14 
  491000    325.22011   -30515.214    173.52607   -30341.688 -8.5265128e-14 1.2789769e-13 
  492000    309.30708    -30545.76    165.03543   -30380.724 7.8159701e-14 9.9475983e-14 
  493000    284.02303   -30550.913    151.54475   -30399.368 1.2789769e-13 3.1974423e-13 
  494000    313.37364   -30536.775     167.2052   -30369.569 -2.8421709e-14            0 
